date,timeStamp,rawPd1,rawPd2,rosa1530pd,ntc_1530,ntc_1310,opCode,cur_1530,cur_1310,metadata,app_session_counter,device_config,intpl_ntc_1530,intpl_ntc_1310,intpl_rawPd1,intpl_rawPd2,timestamp
2025-03-26 06:36:57.430788040+01:00,2025-03-26 05:36:57.430788040,-0.3519541444723778,-0.1289665852745277,-0.0505602420044233,,,,0.0868,0.0657,,,,47.66429,24.66158,-0.352,-0.129,2025-03-26 05:36:57.430788040
2025-03-26 06:36:57.432416916+01:00,2025-03-26 05:36:57.432416916,,,,47.6664,24.6623,,0.0847,0.0649,,,,47.6664,24.6623,-0.352,-0.128,2025-03-26 05:36:57.432416916
2025-03-26 06:36:57.451253653+01:00,2025-03-26 05:36:57.451253653,-0.3504699886405454,-0.122511401475835,-0.05014181734822,,,,0.0847,0.0649,,,,47.68937,24.67098,-0.35,-0.123,2025-03-26 05:36:57.451253653
2025-03-26 06:36:57.472124100+01:00,2025-03-26 05:36:57.472124100,-0.349464458163316,-0.1402831244806199,-0.0500816166498204,,,,0.0847,0.0649,,,,47.71481,24.6806,-0.349,-0.14,2025-03-26 05:36:57.472124100
2025-03-26 06:36:57.492640734+01:00,2025-03-26 05:36:57.492640734,-0.3496456563050337,-0.1212799693679773,-0.0499254524618926,,,,0.0847,0.0649,,,,47.73983,24.69006,-0.35,-0.121,2025-03-26 05:36:57.492640734
2025-03-26 06:36:57.513038397+01:00,2025-03-26 05:36:57.513038397,-0.3505146921294561,-0.1171672483882008,-0.0502836764196963,,,,0.0847,0.0649,,,,47.7647,24.69946,-0.351,-0.117,2025-03-26 05:36:57.513038397
2025-03-26 06:36:57.533151150+01:00,2025-03-26 05:36:57.533151150,-0.3512382926032892,-0.1175034186248086,-0.0496190845512252,,,,0.0847,0.0649,,,,47.78922,24.70874,-0.351,-0.118,2025-03-26 05:36:57.533151150
2025-03-26 06:36:57.553259850+01:00,2025-03-26 05:36:57.553259850,-0.3521758737773744,-0.1173615595533322,-0.0492113887323604,,,,0.0847,0.0649,,,,47.81374,24.71801,-0.352,-0.117,2025-03-26 05:36:57.553259850
2025-03-26 06:36:57.573498249+01:00,2025-03-26 05:36:57.573498249,-0.3527468863423927,-0.1179576060721404,-0.0496232568768569,,,,0.0847,0.0649,,,,47.83841,24.72733,-0.353,-0.118,2025-03-26 05:36:57.573498249
2025-03-26 06:36:57.593950033+01:00,2025-03-26 05:36:57.593950033,-0.3523618402912426,-0.1198023700478518,-0.049225097802293,,,,0.0847,0.0649,,,,47.86335,24.73676,-0.352,-0.12,2025-03-26 05:36:57.593950033
2025-03-26 06:36:57.614358902+01:00,2025-03-26 05:36:57.614358902,-0.3523272695931517,-0.1197183274886998,-0.0487577973315474,,,,0.0847,0.0649,,,,47.88823,24.74617,-0.352,-0.12,2025-03-26 05:36:57.614358902
2025-03-26 06:36:57.634763718+01:00,2025-03-26 05:36:57.634763718,-0.3519803705192054,-0.1197284602795196,-0.0488787947748654,,,,0.0847,0.0649,,,,47.91311,24.75558,-0.352,-0.12,2025-03-26 05:36:57.634763718
2025-03-26 06:36:57.655199528+01:00,2025-03-26 05:36:57.655199528,-0.3514743270247372,-0.1217734958855504,-0.0490832387308166,,,,0.0847,0.0649,,,,47.93802,24.765,-0.351,-0.122,2025-03-26 05:36:57.655199528
2025-03-26 06:36:57.676380157+01:00,2025-03-26 05:36:57.676380157,-0.3512984933016888,-0.1258337647716718,-0.0484907684911213,,,,0.0847,0.0649,,,,47.96385,24.77476,-0.351,-0.126,2025-03-26 05:36:57.676380157
2025-03-26 06:36:57.700433493+01:00,2025-03-26 05:36:57.700433493,-0.3512716712083424,-0.1126098767053934,-0.0481092987190841,,,,0.0847,0.0649,,,,47.99317,24.78585,-0.351,-0.113,2025-03-26 05:36:57.700433493
2025-03-26 06:36:57.738082409+01:00,2025-03-26 05:36:57.738082409,-0.3514695586525868,-0.1278805885172591,-0.0482285080228457,,,,0.0847,0.0649,,,,48.03908,24.8032,-0.351,-0.128,2025-03-26 05:36:57.738082409
2025-03-26 06:36:57.751307011+01:00,2025-03-26 05:36:57.751307011,,,,48.0552,24.8093,,0.0834,0.0642,,,,48.0552,24.8093,-0.35,-0.12,2025-03-26 05:36:57.751307011
2025-03-26 06:36:57.764478445+01:00,2025-03-26 05:36:57.764478445,-0.3494811474658426,-0.1112628115728869,-0.04749119847908,,,,0.0834,0.0642,,,,48.06951,24.81727,-0.349,-0.111,2025-03-26 05:36:57.764478445
2025-03-26 06:36:57.785695314+01:00,2025-03-26 05:36:57.785695314,-0.3537106935633056,-0.1381439135246173,-0.0480717477883991,,,,0.0834,0.0642,,,,48.09257,24.8301,-0.354,-0.138,2025-03-26 05:36:57.785695314
2025-03-26 06:36:57.806175709+01:00,2025-03-26 05:36:57.806175709,-0.3542942231052188,-0.1365298195516848,-0.0476253089458118,,,,0.0834,0.0642,,,,48.11483,24.84249,-0.354,-0.137,2025-03-26 05:36:57.806175709
2025-03-26 06:36:57.826482058+01:00,2025-03-26 05:36:57.826482058,-0.3498465239818721,-0.1171547314113058,-0.0469768103333485,,,,0.0834,0.0642,,,,48.1369,24.85478,-0.35,-0.117,2025-03-26 05:36:57.826482058
2025-03-26 06:36:57.846765757+01:00,2025-03-26 05:36:57.846765757,-0.3493351160687346,-0.1169675728044,-0.0475442466192539,,,,0.0834,0.0642,,,,48.15894,24.86705,-0.349,-0.117,2025-03-26 05:36:57.846765757
2025-03-26 06:36:57.867349148+01:00,2025-03-26 05:36:57.867349148,-0.3486413179208419,-0.1171064516432823,-0.0474363621993496,,,,0.0834,0.0642,,,,48.18131,24.8795,-0.349,-0.117,2025-03-26 05:36:57.867349148
2025-03-26 06:36:57.887662649+01:00,2025-03-26 05:36:57.887662649,-0.3523439588956784,-0.1161182065150984,-0.0466394480037031,,,,0.0834,0.0642,,,,48.20339,24.89179,-0.352,-0.116,2025-03-26 05:36:57.887662649
2025-03-26 06:36:57.907950401+01:00,2025-03-26 05:36:57.907950401,-0.3519350709837759,-0.1166761060567028,-0.0469708498681604,,,,0.0834,0.0642,,,,48.22544,24.90407,-0.352,-0.117,2025-03-26 05:36:57.907950401
2025-03-26 06:36:57.928242922+01:00,2025-03-26 05:36:57.928242922,-0.3522152128476158,-0.1169377704784596,-0.0466322954454774,,,,0.0834,0.0642,,,,48.24749,24.91634,-0.352,-0.117,2025-03-26 05:36:57.928242922
2025-03-26 06:36:57.948532820+01:00,2025-03-26 05:36:57.948532820,-0.3528106633199052,-0.1193475865540011,-0.0464922245135574,,,,0.0834,0.0642,,,,48.26954,24.92862,-0.353,-0.119,2025-03-26 05:36:57.948532820
2025-03-26 06:36:57.968799114+01:00,2025-03-26 05:36:57.968799114,-0.353370351001066,-0.1167059083826432,-0.0464516933502785,,,,0.0834,0.0642,,,,48.29156,24.94088,-0.353,-0.117,2025-03-26 05:36:57.968799114
2025-03-26 06:36:57.989174366+01:00,2025-03-26 05:36:57.989174366,-0.3537542049591786,-0.1164800067520149,-0.0457942540400331,,,,0.0834,0.0642,,,,48.31371,24.9532,-0.354,-0.116,2025-03-26 05:36:57.989174366
2025-03-26 06:36:58.014349937+01:00,2025-03-26 05:36:58.014349937,-0.3544044917111983,-0.117039098386657,-0.0460815484620986,,,,0.0834,0.0642,,,,48.34107,24.96844,-0.354,-0.117,2025-03-26 05:36:58.014349937
2025-03-26 06:36:58.042502165+01:00,2025-03-26 05:36:58.042502165,-0.3549075549730724,-0.1340633790568565,-0.0461745317190327,,,,0.0834,0.0642,,,,48.37166,24.98547,-0.355,-0.134,2025-03-26 05:36:58.042502165
2025-03-26 06:36:58.071153402+01:00,2025-03-26 05:36:58.071153402,,,,48.4028,25.0028,,0.0831,0.0636,,,,48.4028,25.0028,-0.355,-0.131,2025-03-26 05:36:58.071153402
2025-03-26 06:36:58.074325085+01:00,2025-03-26 05:36:58.074325085,-0.3553820080020437,-0.1302760994763493,-0.0451451593810509,,,,0.0831,0.0636,,,,48.42071,25.00416,-0.355,-0.13,2025-03-26 05:36:58.074325085
2025-03-26 06:36:58.089588165+01:00,2025-03-26 05:36:58.089588165,,,,48.5069,,,0.0831,0.0636,,,,48.5069,25.01069,-0.355,-0.121,2025-03-26 05:36:58.089588165
2025-03-26 06:36:58.094767094+01:00,2025-03-26 05:36:58.094767094,-0.3549480861363513,-0.1172518869938715,-0.0450289303098833,,,,0.0831,0.0636,,,,48.51139,25.01291,-0.355,-0.117,2025-03-26 05:36:58.094767094
2025-03-26 06:36:58.115592718+01:00,2025-03-26 05:36:58.115592718,-0.354803246832281,-0.1181745670049866,-0.0455135161296744,,,,0.0831,0.0636,,,,48.52942,25.02182,-0.355,-0.118,2025-03-26 05:36:58.115592718
2025-03-26 06:36:58.136188745+01:00,2025-03-26 05:36:58.136188745,-0.3540969317074933,-0.1370471879300103,-0.0454461628730491,,,,0.0831,0.0636,,,,48.54726,25.03064,-0.354,-0.137,2025-03-26 05:36:58.136188745
2025-03-26 06:36:58.156903505+01:00,2025-03-26 05:36:58.156903505,-0.3502047479396758,-0.1178568742104618,-0.0446045451884919,,,,0.0831,0.0636,,,,48.5652,25.03951,-0.35,-0.118,2025-03-26 05:36:58.156903505
2025-03-26 06:36:58.177301407+01:00,2025-03-26 05:36:58.177301407,-0.3534156505364955,-0.1175129553691095,-0.0445646100717318,,,,0.0831,0.0636,,,,48.58287,25.04824,-0.353,-0.118,2025-03-26 05:36:58.177301407
2025-03-26 06:36:58.201650381+01:00,2025-03-26 05:36:58.201650381,-0.3541541521732989,-0.1165086169849177,-0.0449216419364979,,,,0.0831,0.0636,,,,48.60396,25.05866,-0.354,-0.117,2025-03-26 05:36:58.201650381
2025-03-26 06:36:58.203086853+01:00,2025-03-26 05:36:58.203086853,,,,48.6052,,,0.0831,0.0636,,,,48.6052,25.05928,-0.354,-0.117,2025-03-26 05:36:58.203086853
2025-03-26 06:36:58.221995831+01:00,2025-03-26 05:36:58.221995831,-0.3555602259111673,-0.1176899811851956,-0.0437945179694316,,,,0.0831,0.0636,,,,48.62528,25.06737,-0.356,-0.118,2025-03-26 05:36:58.221995831
2025-03-26 06:36:58.242269516+01:00,2025-03-26 05:36:58.242269516,-0.3564489312707103,-0.116513981403587,-0.0439244561105318,,,,0.0831,0.0636,,,,48.64681,25.07605,-0.356,-0.117,2025-03-26 05:36:58.242269516
2025-03-26 06:36:58.262538910+01:00,2025-03-26 05:36:58.262538910,-0.3562725015011431,-0.1164412637282924,-0.0430285981927631,,,,0.0831,0.0636,,,,48.66833,25.08473,-0.356,-0.116,2025-03-26 05:36:58.262538910
2025-03-26 06:36:58.282973528+01:00,2025-03-26 05:36:58.282973528,-0.3555059856779558,-0.1178920409550715,-0.0425809672571381,,,,0.0831,0.0636,,,,48.69003,25.09348,-0.356,-0.118,2025-03-26 05:36:58.282973528
2025-03-26 06:36:58.304107666+01:00,2025-03-26 05:36:58.304107666,-0.355070275672707,-0.1377183363101883,-0.04257500679195,,,,0.0831,0.0636,,,,48.71247,25.10253,-0.355,-0.138,2025-03-26 05:36:58.304107666
2025-03-26 06:36:58.327682495+01:00,2025-03-26 05:36:58.327682495,,,,48.7375,,,0.0831,0.0636,,,,48.7375,25.11262,-0.355,-0.131,2025-03-26 05:36:58.327682495
2025-03-26 06:36:58.329964399+01:00,2025-03-26 05:36:58.329964399,-0.3553426689318024,-0.1306158459920699,-0.0422918846955161,,,,0.0831,0.0636,,,,48.7375,25.11359,-0.355,-0.131,2025-03-26 05:36:58.329964399
2025-03-26 06:36:58.358502865+01:00,2025-03-26 05:36:58.358502865,-0.356381578014085,-0.1177549502557456,-0.042018895389902,,,,0.0831,0.0636,,,,48.7375,25.12581,-0.356,-0.118,2025-03-26 05:36:58.358502865
2025-03-26 06:36:58.391413689+01:00,2025-03-26 05:36:58.391413689,,,,48.7375,25.1399,,0.0737,0.0631,,,,48.7375,25.1399,-0.356,-0.125,2025-03-26 05:36:58.391413689
2025-03-26 06:36:58.396700621+01:00,2025-03-26 05:36:58.396700621,-0.3564280696425521,-0.1264232547787731,-0.0419092228304413,,,,0.0737,0.0631,,,,48.75995,25.14204,-0.356,-0.126,2025-03-26 05:36:58.396700621
2025-03-26 06:36:58.416970968+01:00,2025-03-26 05:36:58.416970968,-0.3515851916772355,-0.1167357107085836,-0.0420665791114066,,,,0.0737,0.0631,,,,48.84604,25.15024,-0.352,-0.117,2025-03-26 05:36:58.416970968
2025-03-26 06:36:58.440486431+01:00,2025-03-26 05:36:58.440486431,,,,48.9459,,,0.0737,0.0631,,,,48.9459,25.15976,-0.351,-0.109,2025-03-26 05:36:58.440486431
2025-03-26 06:36:58.445751190+01:00,2025-03-26 05:36:58.445751190,-0.3507453621322348,-0.1077932247869044,-0.0417822649219351,,,,0.0737,0.0631,,,,48.9523,25.16189,-0.351,-0.108,2025-03-26 05:36:58.445751190
2025-03-26 06:36:58.466394901+01:00,2025-03-26 05:36:58.466394901,-0.3554088300953901,-0.1169961830373028,-0.0419044544582908,,,,0.0737,0.0631,,,,48.9774,25.17024,-0.355,-0.117,2025-03-26 05:36:58.466394901
2025-03-26 06:36:58.486876488+01:00,2025-03-26 05:36:58.486876488,-0.3551084226499107,-0.1229298261320383,-0.0415843774776908,,,,0.0737,0.0631,,,,49.0023,25.17853,-0.355,-0.123,2025-03-26 05:36:58.486876488
2025-03-26 06:36:58.507741927+01:00,2025-03-26 05:36:58.507741927,-0.3547585433433703,-0.1367545290892755,-0.04152477282581,,,,0.0737,0.0631,,,,49.02767,25.18697,-0.355,-0.137,2025-03-26 05:36:58.507741927
2025-03-26 06:36:58.528711795+01:00,2025-03-26 05:36:58.528711795,-0.3549755042762165,-0.1372170611878706,-0.0416040470128115,,,,0.0737,0.0631,,,,49.05316,25.19546,-0.355,-0.137,2025-03-26 05:36:58.528711795
2025-03-26 06:36:58.554455519+01:00,2025-03-26 05:36:58.554455519,-0.3547138398544597,-0.1181996009587765,-0.0421416809727765,,,,0.0737,0.0631,,,,49.08446,25.20587,-0.355,-0.118,2025-03-26 05:36:58.554455519
2025-03-26 06:36:58.556381702+01:00,2025-03-26 05:36:58.556381702,,,,49.0868,,,0.0737,0.0631,,,,49.0868,25.20665,-0.355,-0.118,2025-03-26 05:36:58.556381702
2025-03-26 06:36:58.574989080+01:00,2025-03-26 05:36:58.574989080,-0.3546423142722028,-0.119904294002568,-0.0422495653926808,,,,0.0737,0.0631,,,,49.0856,25.21418,-0.355,-0.12,2025-03-26 05:36:58.574989080
2025-03-26 06:36:58.595546484+01:00,2025-03-26 05:36:58.595546484,-0.3552324003258229,-0.1210314179696342,-0.04248500376761,,,,0.0737,0.0631,,,,49.08427,25.2225,-0.355,-0.121,2025-03-26 05:36:58.595546484
2025-03-26 06:36:58.616168022+01:00,2025-03-26 05:36:58.616168022,-0.3553331321875014,-0.1170045276885661,-0.0426572612115456,,,,0.0737,0.0631,,,,49.08294,25.23085,-0.355,-0.117,2025-03-26 05:36:58.616168022
2025-03-26 06:36:58.636454105+01:00,2025-03-26 05:36:58.636454105,-0.3552407449770862,-0.1176345488589464,-0.0421154549259489,,,,0.0737,0.0631,,,,49.08163,25.23905,-0.355,-0.118,2025-03-26 05:36:58.636454105
2025-03-26 06:36:58.660988569+01:00,2025-03-26 05:36:58.660988569,-0.3556663221915152,-0.1304119980826375,-0.042544012372972,,,,0.0737,0.0631,,,,49.08005,25.24898,-0.356,-0.13,2025-03-26 05:36:58.660988569
2025-03-26 06:36:58.681941509+01:00,2025-03-26 05:36:58.681941509,,,,49.0787,,,0.0737,0.0631,,,,49.0787,25.25746,-0.356,-0.117,2025-03-26 05:36:58.681941509
2025-03-26 06:36:58.694254398+01:00,2025-03-26 05:36:58.694254398,-0.3564829059222824,-0.108813656427104,-0.0431191972636219,,,,0.0737,0.0631,,,,49.10199,25.26244,-0.356,-0.109,2025-03-26 05:36:58.694254398
2025-03-26 06:36:58.708482742+01:00,2025-03-26 05:36:58.708482742,,,,49.1289,25.2682,,0.1026,0.0629,,,,49.1289,25.2682,-0.357,-0.109,2025-03-26 05:36:58.708482742
2025-03-26 06:36:58.720613003+01:00,2025-03-26 05:36:58.720613003,-0.3571910091866265,-0.1098257434160403,-0.0432860902888882,,,,0.1026,0.0629,,,,49.10305,25.27256,-0.357,-0.11,2025-03-26 05:36:58.720613003
2025-03-26 06:36:58.740898371+01:00,2025-03-26 05:36:58.740898371,-0.3563720412697841,-0.1173669239720015,-0.0434786133144632,,,,0.1026,0.0629,,,,49.05983,25.27986,-0.356,-0.117,2025-03-26 05:36:58.740898371
2025-03-26 06:36:58.761197090+01:00,2025-03-26 05:36:58.761197090,-0.3555566496320545,-0.1174473902520406,-0.0440651230889705,,,,0.1026,0.0629,,,,49.01658,25.28716,-0.356,-0.117,2025-03-26 05:36:58.761197090
2025-03-26 06:36:58.781549215+01:00,2025-03-26 05:36:58.781549215,-0.3550219959046836,-0.1179987332819382,-0.0438267044814472,,,,0.1026,0.0629,,,,48.97322,25.29448,-0.355,-0.118,2025-03-26 05:36:58.781549215
2025-03-26 06:36:58.795449495+01:00,2025-03-26 05:36:58.795449495,,,,48.9436,,,0.1026,0.0629,,,,48.9436,25.29948,-0.355,-0.114,2025-03-26 05:36:58.795449495
2025-03-26 06:36:58.807429790+01:00,2025-03-26 05:36:58.807429790,-0.3548598712515677,-0.1109022034290079,-0.0448316389121578,,,,0.1026,0.0629,,,,48.92334,25.30379,-0.355,-0.111,2025-03-26 05:36:58.807429790
2025-03-26 06:36:58.828081608+01:00,2025-03-26 05:36:58.828081608,-0.3560346789401387,-0.1225966361280246,-0.044682031235937,,,,0.1026,0.0629,,,,48.88842,25.31122,-0.356,-0.123,2025-03-26 05:36:58.828081608
2025-03-26 06:36:58.848813772+01:00,2025-03-26 05:36:58.848813772,-0.3561854787093971,-0.142060535199706,-0.0459379012510658,,,,0.1026,0.0629,,,,48.85337,25.31867,-0.356,-0.142,2025-03-26 05:36:58.848813772
2025-03-26 06:36:58.869404078+01:00,2025-03-26 05:36:58.869404078,-0.3551620668366035,-0.1373636886314974,-0.0463521535816375,,,,0.1026,0.0629,,,,48.81855,25.32608,-0.355,-0.137,2025-03-26 05:36:58.869404078
2025-03-26 06:36:58.890503645+01:00,2025-03-26 05:36:58.890503645,-0.3521109047068244,-0.1373660728175726,-0.0462919528832379,,,,0.1026,0.0629,,,,48.78288,25.33367,-0.352,-0.137,2025-03-26 05:36:58.890503645
2025-03-26 06:36:58.912003040+01:00,2025-03-26 05:36:58.912003040,-0.3548890775309893,-0.1151943344109457,-0.0469988640545444,,,,0.1026,0.0629,,,,48.74653,25.3414,-0.355,-0.115,2025-03-26 05:36:58.912003040
2025-03-26 06:36:58.919884205+01:00,2025-03-26 05:36:58.919884205,,,,48.7332,,,0.1026,0.0629,,,,48.7332,25.34424,-0.353,-0.116,2025-03-26 05:36:58.919884205
2025-03-26 06:36:58.932616711+01:00,2025-03-26 05:36:58.932616711,-0.3506511867822631,-0.1172918221106317,-0.0467723663773973,,,,0.1026,0.0629,,,,48.7332,25.34882,-0.351,-0.117,2025-03-26 05:36:58.932616711
2025-03-26 06:36:58.953010798+01:00,2025-03-26 05:36:58.953010798,-0.3542459433371953,-0.1163327832618693,-0.0477910098780405,,,,0.1026,0.0629,,,,48.7332,25.35615,-0.354,-0.116,2025-03-26 05:36:58.953010798
2025-03-26 06:36:58.977571487+01:00,2025-03-26 05:36:58.977571487,-0.3528231802968001,-0.110808624125555,-0.0483757315129913,,,,0.1026,0.0629,,,,48.7332,25.36499,-0.353,-0.111,2025-03-26 05:36:58.977571487
2025-03-26 06:36:59.010216713+01:00,2025-03-26 05:36:59.010216713,-0.3529358330888549,-0.1100009810925699,-0.0484216270949396,,,,0.1026,0.0629,,,,48.7332,25.37673,-0.353,-0.11,2025-03-26 05:36:59.010216713
2025-03-26 06:36:59.041887045+01:00,2025-03-26 05:36:59.041887045,-0.3534222070482024,-0.1119411125112906,-0.0491726457086379,,,,0.1026,0.0629,,,,48.7332,25.38812,-0.353,-0.112,2025-03-26 05:36:59.041887045
2025-03-26 06:36:59.043498993+01:00,2025-03-26 05:36:59.043498993,,,,48.7332,25.3887,,0.1268,0.0628,,,,48.7332,25.3887,-0.353,-0.112,2025-03-26 05:36:59.043498993
2025-03-26 06:36:59.050647259+01:00,2025-03-26 05:36:59.050647259,,,,48.4618,,,0.1268,0.0628,,,,48.4618,25.39102,-0.353,-0.115,2025-03-26 05:36:59.050647259
2025-03-26 06:36:59.062682629+01:00,2025-03-26 05:36:59.062682629,-0.3520578565666504,-0.1184415958454127,-0.0494605361772222,,,,0.1268,0.0628,,,,48.43505,25.39491,-0.352,-0.118,2025-03-26 05:36:59.062682629
2025-03-26 06:36:59.083169699+01:00,2025-03-26 05:36:59.083169699,-0.3516668500503123,-0.1191938065521486,-0.0503349364203138,,,,0.1268,0.0628,,,,48.38953,25.40155,-0.352,-0.119,2025-03-26 05:36:59.083169699
2025-03-26 06:36:59.103709698+01:00,2025-03-26 05:36:59.103709698,-0.3525996628522471,-0.1175588509510577,-0.0502401650238233,,,,0.1268,0.0628,,,,48.34388,25.4082,-0.353,-0.118,2025-03-26 05:36:59.103709698
2025-03-26 06:36:59.124083996+01:00,2025-03-26 05:36:59.124083996,-0.3525621119215621,-0.1185184858463389,-0.0508290589844058,,,,0.1268,0.0628,,,,48.2986,25.4148,-0.353,-0.119,2025-03-26 05:36:59.124083996
2025-03-26 06:36:59.144495249+01:00,2025-03-26 05:36:59.144495249,-0.3518504323781052,-0.1182949684017859,-0.0506752789825533,,,,0.1268,0.0628,,,,48.25324,25.42141,-0.352,-0.118,2025-03-26 05:36:59.144495249
2025-03-26 06:36:59.168596029+01:00,2025-03-26 05:36:59.168596029,-0.3504181325934091,-0.1132607595039319,-0.0512236417798568,,,,0.1268,0.0628,,,,48.19968,25.42922,-0.35,-0.113,2025-03-26 05:36:59.168596029
2025-03-26 06:36:59.175922871+01:00,2025-03-26 05:36:59.175922871,,,,48.1834,,,0.1268,0.0628,,,,48.1834,25.43159,-0.35,-0.115,2025-03-26 05:36:59.175922871
2025-03-26 06:36:59.189294338+01:00,2025-03-26 05:36:59.189294338,-0.3492105423463037,-0.1180935046784287,-0.051223045733338,,,,0.1268,0.0628,,,,48.13221,25.43592,-0.349,-0.118,2025-03-26 05:36:59.189294338
2025-03-26 06:36:59.209933758+01:00,2025-03-26 05:36:59.209933758,-0.3501129567757793,-0.1177865407212425,-0.0511866868956907,,,,0.1268,0.0628,,,,48.05319,25.4426,-0.35,-0.118,2025-03-26 05:36:59.209933758
