date,timeStamp,rawPd1,rawPd2,rosa1530pd,ntc_1530,ntc_1310,opCode,cur_1530,cur_1310,metadata,app_session_counter,device_config,intpl_ntc_1530,intpl_ntc_1310,intpl_rawPd1,intpl_rawPd2,timestamp
2025-03-26 06:36:59.230351925+01:00,2025-03-26 05:36:59.230351925,-0.3513110102785838,-0.1175373932763806,-0.0516688885294066,,,,0.1268,0.0628,,,,47.97502,25.44922,-0.351,-0.118,2025-03-26 05:36:59.230351925
2025-03-26 06:36:59.250873803+01:00,2025-03-26 05:36:59.250873803,-0.3517473163303514,-0.123996749400705,-0.0519645276027354,,,,0.1268,0.0628,,,,47.89645,25.45586,-0.352,-0.124,2025-03-26 05:36:59.250873803
2025-03-26 06:36:59.271756649+01:00,2025-03-26 05:36:59.271756649,-0.3512126626029804,-0.1370567246743112,-0.0521189036511067,,,,0.1268,0.0628,,,,47.8165,25.46263,-0.351,-0.137,2025-03-26 05:36:59.271756649
2025-03-26 06:36:59.288368464+01:00,2025-03-26 05:36:59.288368464,,,,47.7529,,,0.1268,0.0628,,,,47.7529,25.46801,-0.35,-0.123,2025-03-26 05:36:59.288368464
2025-03-26 06:36:59.306336164+01:00,2025-03-26 05:36:59.306336164,-0.347805064654954,-0.1087439189844034,-0.0520181717894282,,,,0.1268,0.0628,,,,47.7529,25.47383,-0.348,-0.109,2025-03-26 05:36:59.306336164
2025-03-26 06:36:59.331099987+01:00,2025-03-26 05:36:59.331099987,-0.3443128281012568,-0.1145386832402566,-0.0519681038818483,,,,0.1268,0.0628,,,,47.7529,25.48185,-0.344,-0.115,2025-03-26 05:36:59.331099987
2025-03-26 06:36:59.362876892+01:00,2025-03-26 05:36:59.362876892,-0.3424543550556129,-0.1102793348168533,-0.0518083634148077,,,,0.1268,0.0628,,,,47.7529,25.49214,-0.342,-0.11,2025-03-26 05:36:59.362876892
2025-03-26 06:36:59.364302874+01:00,2025-03-26 05:36:59.364302874,,,,47.7529,25.4926,,0.116,0.063,,,,47.7529,25.4926,-0.342,-0.112,2025-03-26 05:36:59.364302874
2025-03-26 06:36:59.383714914+01:00,2025-03-26 05:36:59.383714914,-0.3424674680790267,-0.1378834411958982,-0.0518840613226963,,,,0.116,0.063,,,,47.6775,25.49718,-0.342,-0.138,2025-03-26 05:36:59.383714914
2025-03-26 06:36:59.400167227+01:00,2025-03-26 05:36:59.400167227,,,,47.6136,,,0.116,0.063,,,,47.6136,25.50106,-0.343,-0.142,2025-03-26 05:36:59.400167227
2025-03-26 06:36:59.405008078+01:00,2025-03-26 05:36:59.405008078,-0.3429711273874196,-0.1429665259082944,-0.0519621434166602,,,,0.116,0.063,,,,47.60957,25.5022,-0.343,-0.143,2025-03-26 05:36:59.405008078
2025-03-26 06:36:59.425664902+01:00,2025-03-26 05:36:59.425664902,-0.3426677397093463,-0.1178598544430559,-0.0522387090013872,,,,0.116,0.063,,,,47.5924,25.50708,-0.343,-0.118,2025-03-26 05:36:59.425664902
2025-03-26 06:36:59.446100235+01:00,2025-03-26 05:36:59.446100235,-0.3422236850528342,-0.1173490425764373,-0.0521504941166036,,,,0.116,0.063,,,,47.57541,25.5119,-0.342,-0.117,2025-03-26 05:36:59.446100235
2025-03-26 06:36:59.467229366+01:00,2025-03-26 05:36:59.467229366,-0.3414357115549697,-0.137912051428801,-0.0522142710941161,,,,0.116,0.063,,,,47.55784,25.51688,-0.341,-0.138,2025-03-26 05:36:59.467229366
2025-03-26 06:36:59.487561703+01:00,2025-03-26 05:36:59.487561703,-0.3394878315315046,-0.1220864203079247,-0.0514912666668017,,,,0.116,0.063,,,,47.54093,25.52168,-0.339,-0.122,2025-03-26 05:36:59.487561703
2025-03-26 06:36:59.514285803+01:00,2025-03-26 05:36:59.514285803,-0.3334647814589478,-0.1170569797822213,-0.0520956578368732,,,,0.116,0.063,,,,47.51871,25.52799,-0.333,-0.117,2025-03-26 05:36:59.514285803
2025-03-26 06:36:59.515867233+01:00,2025-03-26 05:36:59.515867233,,,,47.5174,,,0.116,0.063,,,,47.5174,25.52836,-0.334,-0.119,2025-03-26 05:36:59.515867233
2025-03-26 06:36:59.534929514+01:00,2025-03-26 05:36:59.534929514,-0.3351062935717456,-0.1426106861365659,-0.0505507052601224,,,,0.116,0.063,,,,47.50608,25.53286,-0.335,-0.143,2025-03-26 05:36:59.534929514
2025-03-26 06:36:59.555623770+01:00,2025-03-26 05:36:59.555623770,-0.3322613635374741,-0.1364839239697365,-0.050887471543249,,,,0.116,0.063,,,,47.4938,25.53774,-0.332,-0.136,2025-03-26 05:36:59.555623770
2025-03-26 06:36:59.576164007+01:00,2025-03-26 05:36:59.576164007,-0.3291887437330179,-0.1224142458932692,-0.0509798587536643,,,,0.116,0.063,,,,47.4816,25.54258,-0.329,-0.122,2025-03-26 05:36:59.576164007
2025-03-26 06:36:59.596817493+01:00,2025-03-26 05:36:59.596817493,-0.3258020074131497,-0.1170689007125974,-0.0518828692296587,,,,0.116,0.063,,,,47.46934,25.54746,-0.326,-0.117,2025-03-26 05:36:59.596817493
2025-03-26 06:36:59.625616074+01:00,2025-03-26 05:36:59.625616074,-0.3225899127232924,-0.1175588509510577,-0.0484132824436762,,,,0.116,0.063,,,,47.45224,25.55425,-0.323,-0.118,2025-03-26 05:36:59.625616074
2025-03-26 06:36:59.645558834+01:00,2025-03-26 05:36:59.645558834,,,,47.4404,,,0.116,0.063,,,,47.4404,25.55896,-0.32,-0.112,2025-03-26 05:36:59.645558834
2025-03-26 06:36:59.652057886+01:00,2025-03-26 05:36:59.652057886,-0.3188974045392757,-0.109528316203155,-0.0482124147668379,,,,0.116,0.063,,,,47.4404,25.56049,-0.319,-0.11,2025-03-26 05:36:59.652057886
2025-03-26 06:36:59.682033062+01:00,2025-03-26 05:36:59.682033062,-0.3179979703423941,-0.1106548441237025,-0.0510287345682066,,,,0.116,0.063,,,,47.4404,25.56756,-0.318,-0.111,2025-03-26 05:36:59.682033062
2025-03-26 06:36:59.683887005+01:00,2025-03-26 05:36:59.683887005,,,,47.4404,25.568,,0.1128,0.0632,,,,47.4404,25.568,-0.318,-0.114,2025-03-26 05:36:59.683887005
2025-03-26 06:36:59.702920437+01:00,2025-03-26 05:36:59.702920437,-0.3173309942878478,-0.1437747649877983,-0.0509679378232881,,,,0.1128,0.0632,,,,47.42191,25.57086,-0.317,-0.144,2025-03-26 05:36:59.702920437
2025-03-26 06:36:59.723374844+01:00,2025-03-26 05:36:59.723374844,-0.3172815224267867,-0.1174515625776723,-0.0488466082628498,,,,0.1128,0.0632,,,,47.40204,25.57394,-0.317,-0.117,2025-03-26 05:36:59.723374844
2025-03-26 06:36:59.744149446+01:00,2025-03-26 05:36:59.744149446,-0.3177374980136749,-0.1230818179943344,-0.0487250147730129,,,,0.1128,0.0632,,,,47.38186,25.57707,-0.318,-0.123,2025-03-26 05:36:59.744149446
2025-03-26 06:36:59.767892599+01:00,2025-03-26 05:36:59.767892599,,,,47.3588,,,0.1128,0.0632,,,,47.3588,25.58064,-0.312,-0.111,2025-03-26 05:36:59.767892599
2025-03-26 06:36:59.771265507+01:00,2025-03-26 05:36:59.771265507,-0.3113782777045104,-0.1096201073670515,-0.0455004031062606,,,,0.1128,0.0632,,,,47.35596,25.58115,-0.311,-0.11,2025-03-26 05:36:59.771265507
2025-03-26 06:36:59.791902781+01:00,2025-03-26 05:36:59.791902781,-0.3176653763848991,-0.1154458660418827,-0.0478839931349746,,,,0.1128,0.0632,,,,47.33858,25.58426,-0.318,-0.115,2025-03-26 05:36:59.791902781
2025-03-26 06:36:59.812199116+01:00,2025-03-26 05:36:59.812199116,-0.31804505801738,-0.1160591979097363,-0.0461804921842208,,,,0.1128,0.0632,,,,47.32148,25.58731,-0.318,-0.116,2025-03-26 05:36:59.812199116
2025-03-26 06:36:59.832804918+01:00,2025-03-26 05:36:59.832804918,-0.3195542478030023,-0.1166147132652656,-0.0459355170649906,,,,0.1128,0.0632,,,,47.30412,25.59041,-0.32,-0.117,2025-03-26 05:36:59.832804918
2025-03-26 06:36:59.853088617+01:00,2025-03-26 05:36:59.853088617,-0.3217965748067587,-0.1169192930363766,-0.0474774894091474,,,,0.1128,0.0632,,,,47.28704,25.59347,-0.322,-0.117,2025-03-26 05:36:59.853088617
2025-03-26 06:36:59.878964901+01:00,2025-03-26 05:36:59.878964901,-0.3258425385764287,-0.1169049879199252,-0.0467401798653817,,,,0.1128,0.0632,,,,47.26524,25.59736,-0.326,-0.117,2025-03-26 05:36:59.878964901
2025-03-26 06:36:59.880439043+01:00,2025-03-26 05:36:59.880439043,,,,47.264,,,0.1128,0.0632,,,,47.264,25.59758,-0.326,-0.117,2025-03-26 05:36:59.880439043
2025-03-26 06:36:59.899367571+01:00,2025-03-26 05:36:59.899367571,-0.3338212172771951,-0.1174807688570939,-0.0469493921934833,,,,0.1128,0.0632,,,,47.24763,25.60043,-0.334,-0.117,2025-03-26 05:36:59.899367571
2025-03-26 06:36:59.919642687+01:00,2025-03-26 05:36:59.919642687,-0.3421265294702684,-0.1161956925625434,-0.0459116752042383,,,,0.1128,0.0632,,,,47.23009,25.60348,-0.342,-0.116,2025-03-26 05:36:59.919642687
2025-03-26 06:36:59.946774483+01:00,2025-03-26 05:36:59.946774483,-0.3519022884252415,-0.1159668106993211,-0.0467503126562014,,,,0.1128,0.0632,,,,47.20662,25.60757,-0.352,-0.116,2025-03-26 05:36:59.946774483
2025-03-26 06:36:59.982371092+01:00,2025-03-26 05:36:59.982371092,-0.3674787721012559,-0.1276564750261873,-0.0482350645345526,,,,0.1128,0.0632,,,,47.17583,25.61292,-0.367,-0.128,2025-03-26 05:36:59.982371092
2025-03-26 06:37:00.006795168+01:00,2025-03-26 05:37:00.006795168,,,,47.1547,25.6166,,0.1199,0.0637,,,,47.1547,25.6166,-0.375,-0.112,2025-03-26 05:37:00.006795168
2025-03-26 06:37:00.008337259+01:00,2025-03-26 05:37:00.008337259,,,,47.0331,,,0.1199,0.0637,,,,47.0331,25.61674,-0.375,-0.111,2025-03-26 05:37:00.008337259
2025-03-26 06:37:00.010058403+01:00,2025-03-26 05:37:00.010058403,-0.3759217710401739,-0.1096719634141878,-0.04941166036268,,,,0.1199,0.0637,,,,47.03107,25.61689,-0.376,-0.11,2025-03-26 05:37:00.010058403
2025-03-26 06:37:00.030479431+01:00,2025-03-26 05:37:00.030479431,-0.379964158530731,-0.1171088358293576,-0.0504511654914814,,,,0.1199,0.0637,,,,47.00699,25.61872,-0.38,-0.117,2025-03-26 05:37:00.030479431
2025-03-26 06:37:00.051240683+01:00,2025-03-26 05:37:00.051240683,-0.3808784938905828,-0.1426458528811756,-0.047988301275766,,,,0.1199,0.0637,,,,46.98251,25.62058,-0.381,-0.143,2025-03-26 05:37:00.051240683
2025-03-26 06:37:00.071861267+01:00,2025-03-26 05:37:00.071861267,-0.3802526450458341,-0.1369583769987079,-0.0485026894214975,,,,0.1199,0.0637,,,,46.95819,25.62243,-0.38,-0.137,2025-03-26 05:37:00.071861267
2025-03-26 06:37:00.092264891+01:00,2025-03-26 05:37:00.092264891,-0.375191018008115,-0.1168644567566462,-0.0495892822252848,,,,0.1199,0.0637,,,,46.93413,25.62426,-0.375,-0.117,2025-03-26 05:37:00.092264891
2025-03-26 06:37:00.118348598+01:00,2025-03-26 05:37:00.118348598,-0.3734535424057892,-0.116516961636181,-0.0501364529295507,,,,0.1199,0.0637,,,,46.90338,25.6266,-0.373,-0.117,2025-03-26 05:37:00.118348598
2025-03-26 06:37:00.119855642+01:00,2025-03-26 05:37:00.119855642,,,,46.9016,,,0.1199,0.0637,,,,46.9016,25.62674,-0.374,-0.118,2025-03-26 05:37:00.119855642
2025-03-26 06:37:00.138853788+01:00,2025-03-26 05:37:00.138853788,-0.3759968729015437,-0.1376235649136978,-0.0507038892154561,,,,0.1199,0.0637,,,,46.87813,25.62844,-0.376,-0.138,2025-03-26 05:37:00.138853788
2025-03-26 06:37:00.159127712+01:00,2025-03-26 05:37:00.159127712,-0.3705215895797717,-0.1171749969929453,-0.0515759052724725,,,,0.1199,0.0637,,,,46.85308,25.63026,-0.371,-0.117,2025-03-26 05:37:00.159127712
2025-03-26 06:37:00.179422379+01:00,2025-03-26 05:37:00.179422379,-0.3665012558104105,-0.1169544597809862,-0.0514411987592218,,,,0.1199,0.0637,,,,46.82801,25.63208,-0.367,-0.117,2025-03-26 05:37:00.179422379
2025-03-26 06:37:00.199719429+01:00,2025-03-26 05:37:00.199719429,-0.3603756857366187,-0.1168948551291054,-0.0516229929474583,,,,0.1199,0.0637,,,,46.80294,25.6339,-0.36,-0.117,2025-03-26 05:37:00.199719429
2025-03-26 06:37:00.219852686+01:00,2025-03-26 05:37:00.219852686,-0.3583836982707618,-0.1172077795514797,-0.0519073071369298,,,,0.1199,0.0637,,,,46.77806,25.6357,-0.358,-0.117,2025-03-26 05:37:00.219852686
2025-03-26 06:37:00.231883526+01:00,2025-03-26 05:37:00.231883526,,,,46.7632,,,0.1199,0.0637,,,,46.7632,25.63678,-0.355,-0.115,2025-03-26 05:37:00.231883526
2025-03-26 06:37:00.243472338+01:00,2025-03-26 05:37:00.243472338,-0.3526759568066545,-0.1120239629774049,-0.0522136750475972,,,,0.1199,0.0637,,,,46.7632,25.63782,-0.353,-0.112,2025-03-26 05:37:00.243472338
2025-03-26 06:37:00.265297889+01:00,2025-03-26 05:37:00.265297889,-0.3480053362852736,-0.1162880797729587,-0.0512439073614963,,,,0.1199,0.0637,,,,46.7632,25.63978,-0.348,-0.116,2025-03-26 05:37:00.265297889
2025-03-26 06:37:00.290462971+01:00,2025-03-26 05:37:00.290462971,-0.3445864134533898,-0.1433307103312862,-0.0519865813239313,,,,0.1199,0.0637,,,,46.7632,25.64203,-0.345,-0.143,2025-03-26 05:37:00.290462971
2025-03-26 06:37:00.321935415+01:00,2025-03-26 05:37:00.321935415,-0.3464198525452438,-0.1307094252955228,-0.0510513843359213,,,,0.1199,0.0637,,,,46.7632,25.64485,-0.346,-0.131,2025-03-26 05:37:00.321935415
2025-03-26 06:37:00.323575974+01:00,2025-03-26 05:37:00.323575974,,,,46.7632,25.645,,0.126,0.0643,,,,46.7632,25.645,-0.346,-0.129,2025-03-26 05:37:00.323575974
2025-03-26 06:37:00.343958616+01:00,2025-03-26 05:37:00.343958616,,,,46.6172,,,0.126,0.0643,,,,46.6172,25.64482,-0.347,-0.114,2025-03-26 05:37:00.343958616
2025-03-26 06:37:00.349422693+01:00,2025-03-26 05:37:00.349422693,-0.3465474065002688,-0.1103401315617718,-0.0502497017681243,,,,0.126,0.0643,,,,46.60999,25.64477,-0.347,-0.11,2025-03-26 05:37:00.349422693
2025-03-26 06:37:00.370435953+01:00,2025-03-26 05:37:00.370435953,-0.3430593422722032,-0.1390290426050475,-0.0497257768780919,,,,0.126,0.0643,,,,46.58224,25.64459,-0.343,-0.139,2025-03-26 05:37:00.370435953
2025-03-26 06:37:00.390866756+01:00,2025-03-26 05:37:00.390866756,-0.3385287926827422,-0.1189810179449341,-0.0498020708324993,,,,0.126,0.0643,,,,46.55527,25.64441,-0.339,-0.119,2025-03-26 05:37:00.390866756
2025-03-26 06:37:00.411508322+01:00,2025-03-26 05:37:00.411508322,-0.3348696631037787,-0.136811749555081,-0.049284106407655,,,,0.126,0.0643,,,,46.52802,25.64423,-0.335,-0.137,2025-03-26 05:37:00.411508322
2025-03-26 06:37:00.432241917+01:00,2025-03-26 05:37:00.432241917,-0.3291809951282733,-0.1177120349063915,-0.0502401650238233,,,,0.126,0.0643,,,,46.50064,25.64405,-0.329,-0.118,2025-03-26 05:37:00.432241917
2025-03-26 06:37:00.458138704+01:00,2025-03-26 05:37:00.458138704,-0.3347468775209042,-0.1190680407366801,-0.0494062959440107,,,,0.126,0.0643,,,,46.46645,25.64383,-0.335,-0.119,2025-03-26 05:37:00.458138704
2025-03-26 06:37:00.459695101+01:00,2025-03-26 05:37:00.459695101,,,,46.4644,,,0.126,0.0643,,,,46.4644,25.64381,-0.335,-0.119,2025-03-26 05:37:00.459695101
2025-03-26 06:37:00.478582621+01:00,2025-03-26 05:37:00.478582621,-0.3406024385216759,-0.1200318479575929,-0.0490504561722822,,,,0.126,0.0643,,,,46.44023,25.64365,-0.341,-0.12,2025-03-26 05:37:00.478582621
2025-03-26 06:37:00.498934746+01:00,2025-03-26 05:37:00.498934746,-0.3465015109183205,-0.1202589416812588,-0.0491249619871332,,,,0.126,0.0643,,,,46.41419,25.64347,-0.347,-0.12,2025-03-26 05:37:00.498934746
2025-03-26 06:37:00.519636153+01:00,2025-03-26 05:37:00.519636153,-0.3502643525915566,-0.1362580223391082,-0.0493294059430844,,,,0.126,0.0643,,,,46.38771,25.64329,-0.35,-0.136,2025-03-26 05:37:00.519636153
2025-03-26 06:37:00.540126562+01:00,2025-03-26 05:37:00.540126562,-0.3521883907542694,-0.1202827835420112,-0.0493282138500468,,,,0.126,0.0643,,,,46.36149,25.64311,-0.352,-0.12,2025-03-26 05:37:00.540126562
2025-03-26 06:37:00.560735703+01:00,2025-03-26 05:37:00.560735703,-0.3530574265786917,-0.1169836660604078,-0.0493228494313775,,,,0.126,0.0643,,,,46.33512,25.64293,-0.353,-0.117,2025-03-26 05:37:00.560735703
2025-03-26 06:37:00.583259106+01:00,2025-03-26 05:37:00.583259106,,,,46.3063,,,0.126,0.0643,,,,46.3063,25.64274,-0.354,-0.112,2025-03-26 05:37:00.583259106
2025-03-26 06:37:00.594883919+01:00,2025-03-26 05:37:00.594883919,-0.3550720638122634,-0.1095825564363666,-0.0492101966393228,,,,0.126,0.0643,,,,46.3063,25.64263,-0.355,-0.11,2025-03-26 05:37:00.594883919
2025-03-26 06:37:00.629075766+01:00,2025-03-26 05:37:00.629075766,-0.3603470755037159,-0.1077568659492571,-0.0496429264119775,,,,0.126,0.0643,,,,46.3063,25.64234,-0.36,-0.108,2025-03-26 05:37:00.629075766
2025-03-26 06:37:00.644721270+01:00,2025-03-26 05:37:00.644721270,,,,46.3063,25.6422,,0.1312,0.0651,,,,46.3063,25.6422,-0.362,-0.109,2025-03-26 05:37:00.644721270
2025-03-26 06:37:00.656619549+01:00,2025-03-26 05:37:00.656619549,-0.3632349208873416,-0.1099801194644116,-0.0495821296670591,,,,0.1312,0.0651,,,,46.26848,25.64131,-0.363,-0.11,2025-03-26 05:37:00.656619549
2025-03-26 06:37:00.676852703+01:00,2025-03-26 05:37:00.676852703,-0.3624827101806057,-0.1178145549076265,-0.0499564468808706,,,,0.1312,0.0651,,,,46.20415,25.6398,-0.362,-0.118,2025-03-26 05:37:00.676852703
2025-03-26 06:37:00.695680857+01:00,2025-03-26 05:37:00.695680857,,,,46.1443,,,0.1312,0.0651,,,,46.1443,25.6384,-0.36,-0.114,2025-03-26 05:37:00.695680857
2025-03-26 06:37:00.700651884+01:00,2025-03-26 05:37:00.700651884,-0.3587609957171673,-0.1126301422870328,-0.0493419229199794,,,,0.1312,0.0651,,,,46.13819,25.63803,-0.359,-0.113,2025-03-26 05:37:00.700651884
2025-03-26 06:37:00.720844507+01:00,2025-03-26 05:37:00.720844507,-0.3527945700638973,-0.1180946967714663,-0.0498336612979962,,,,0.1312,0.0651,,,,46.11337,25.63652,-0.353,-0.118,2025-03-26 05:37:00.720844507
2025-03-26 06:37:00.741031170+01:00,2025-03-26 05:37:00.741031170,-0.3493702828133443,-0.1179063460715229,-0.049952274555239,,,,0.1312,0.0651,,,,46.08855,25.63501,-0.349,-0.118,2025-03-26 05:37:00.741031170
2025-03-26 06:37:00.761213303+01:00,2025-03-26 05:37:00.761213303,-0.348709267223986,-0.11795283769999,-0.0489264784963701,,,,0.1312,0.0651,,,,46.06374,25.63351,-0.349,-0.118,2025-03-26 05:37:00.761213303
2025-03-26 06:37:00.781398296+01:00,2025-03-26 05:37:00.781398296,-0.3502679288706695,-0.1179289958392376,-0.0494980871079071,,,,0.1312,0.0651,,,,46.03893,25.632,-0.35,-0.118,2025-03-26 05:37:00.781398296
2025-03-26 06:37:00.805539846+01:00,2025-03-26 05:37:00.805539846,-0.3523779335472504,-0.117986812351562,-0.0496637880401358,,,,0.1312,0.0651,,,,46.00926,25.6302,-0.352,-0.118,2025-03-26 05:37:00.805539846
2025-03-26 06:37:00.825844049+01:00,2025-03-26 05:37:00.825844049,-0.3527331772724601,-0.1191485070167192,-0.0484317598857593,,,,0.1312,0.0651,,,,45.9843,25.62868,-0.353,-0.119,2025-03-26 05:37:00.825844049
2025-03-26 06:37:00.846232176+01:00,2025-03-26 05:37:00.846232176,-0.351328891674148,-0.1198238277225289,-0.0485456047708517,,,,0.1312,0.0651,,,,45.95924,25.62716,-0.351,-0.12,2025-03-26 05:37:00.846232176
2025-03-26 06:37:00.866434097+01:00,2025-03-26 05:37:00.866434097,-0.3486335693160974,-0.1180124423518708,-0.0483870563968487,,,,0.1312,0.0651,,,,45.9344,25.62565,-0.349,-0.118,2025-03-26 05:37:00.866434097
2025-03-26 06:37:00.886631012+01:00,2025-03-26 05:37:00.886631012,-0.3463542874281749,-0.1180660865385635,-0.0491231738475768,,,,0.1312,0.0651,,,,45.90957,25.62415,-0.346,-0.118,2025-03-26 05:37:00.886631012
2025-03-26 06:37:00.913778067+01:00,2025-03-26 05:37:00.913778067,-0.3458846027713541,-0.1096707713211502,-0.0482481775579664,,,,0.1312,0.0651,,,,45.8762,25.62212,-0.346,-0.11,2025-03-26 05:37:00.913778067
2025-03-26 06:37:00.942502737+01:00,2025-03-26 05:37:00.942502737,-0.3479278502378285,-0.1119196548366135,-0.0477349815052725,,,,0.1312,0.0651,,,,45.84089,25.61998,-0.348,-0.112,2025-03-26 05:37:00.942502737
2025-03-26 06:37:00.963649511+01:00,2025-03-26 05:37:00.963649511,,,,45.8149,25.6184,,0.1353,0.0658,,,,45.8149,25.6184,-0.35,-0.111,2025-03-26 05:37:00.963649511
2025-03-26 06:37:00.968782902+01:00,2025-03-26 05:37:00.968782902,-0.3506952942246549,-0.110622061565168,-0.0481438694171749,,,,0.1353,0.0658,,,,45.80435,25.61771,-0.351,-0.111,2025-03-26 05:37:00.968782902
2025-03-26 06:37:00.988982201+01:00,2025-03-26 05:37:00.988982201,-0.350570720502224,-0.1180815837480525,-0.0471985396383452,,,,0.1353,0.0658,,,,45.76286,25.61499,-0.351,-0.118,2025-03-26 05:37:00.988982201
2025-03-26 06:37:01.009210110+01:00,2025-03-26 05:37:01.009210110,-0.3483725009408594,-0.118039860491736,-0.0480705556953615,,,,0.1353,0.0658,,,,45.7213,25.61227,-0.348,-0.118,2025-03-26 05:37:01.009210110
2025-03-26 06:37:01.029397249+01:00,2025-03-26 05:37:01.029397249,-0.3460169250985295,-0.1179176709553803,-0.047360664291461,,,,0.1353,0.0658,,,,45.67983,25.60955,-0.346,-0.118,2025-03-26 05:37:01.029397249
2025-03-26 06:37:01.049664497+01:00,2025-03-26 05:37:01.049664497,-0.3448772841545682,-0.1179903886306749,-0.0474548396414327,,,,0.1353,0.0658,,,,45.63819,25.60682,-0.345,-0.118,2025-03-26 05:37:01.049664497
